texture_name,1_0_dissimilarity,correlation,contrast,energy,homogeneity,asm,1_45_dissimilarity,correlation,contrast,energy,homogeneity,asm,1_90_dissimilarity,correlation,contrast,energy,homogeneity,asm,1_135_dissimilarity,correlation,contrast,energy,homogeneity,asm,3_0_dissimilarity,correlation,contrast,energy,homogeneity,asm,3_45_dissimilarity,correlation,contrast,energy,homogeneity,asm,3_90_dissimilarity,correlation,contrast,energy,homogeneity,asm,3_135_dissimilarity,correlation,contrast,energy,homogeneity,asm,5_0_dissimilarity,correlation,contrast,energy,homogeneity,asm,5_45_dissimilarity,correlation,contrast,energy,homogeneity,asm,5_90_dissimilarity,correlation,contrast,energy,homogeneity,asm,5_135_dissimilarity,correlation,contrast,energy,homogeneity,asm
lam,3.611220472440944,0.7162280038993062,30.393823818897648,0.08814217148195029,0.3424795634539545,0.00776904239355353,3.440076880153763,0.75094157283528,26.703515407030817,0.08739195143365415,0.33985826955947757,0.007637353175382166,1.3470103346456688,0.9602697309911078,4.252276082677169,0.12000315315783208,0.5455785738802712,0.014400756767822105,3.611220472440944,0.7162280038993062,30.393823818897648,0.08814217148195029,0.3424795634539545,0.00776904239355353,6.163812500000003,0.2619518872219986,79.3624374999999,0.06783808561107098,0.22855514576672376,0.004602005859374995,5.101777777777763,0.45344383198445243,58.81784126984128,0.07570470805616687,0.26659815864820613,0.005731202821869458,4.827716535433056,0.5037272276927776,53.31540157480313,0.0777231837857057,0.2804868896394901,0.006040893297786585,6.163812500000003,0.2619518872219986,79.3624374999999,0.06783808561107098,0.22855514576672376,0.004602005859374995,7.398119918699188,0.03850340811230641,103.81643800812992,0.05997828709784735,0.1808937387663618,0.0035973949231918024,5.906580645161286,0.3001669358587542,75.48800000000011,0.06961285838140215,0.2388361132672353,0.004845950052029151,6.046786994367644,0.27332340735285915,78.22817460317471,0.06973210305559494,0.23562507290802975,0.004862566196556113,7.398119918699188,0.03850340811230641,103.81643800812992,0.05997828709784735,0.1808937387663618,0.0035973949231918024
lam,3.4296874999999942,0.7101265236364446,30.02442175196848,0.10093624583335326,0.3734703480070019,0.010188125722931122,3.384028768057546,0.7326028954735845,27.67022134044273,0.09582006335784535,0.353702478394691,0.009181484541901498,1.5652682086614182,0.9455905487886231,5.612635334645677,0.11958240546002799,0.5058733045595006,0.014299951695606532,3.4296874999999942,0.7101265236364446,30.02442175196848,0.10093624583335326,0.3734703480070019,0.010188125722931122,5.865437499999998,0.24433327236935348,78.80281249999983,0.07724375480419103,0.24798186910776704,0.005966597656249985,4.949841269841268,0.4158224040201967,60.55746031746036,0.08351729958401401,0.28221147404953056,0.006975139329805946,4.558992125984238,0.504509013030182,51.17051968503924,0.08635018897900715,0.2970810888814467,0.007456355136710247,5.865437499999998,0.24433327236935348,78.80281249999983,0.07724375480419103,0.24798186910776704,0.005966597656249985,6.432545731707325,0.16011831073722688,87.5611026422765,0.07138942265475039,0.21328136379490228,0.005096449666978587,5.717096774193564,0.25826355599532025,76.98599999999999,0.07809803332718053,0.25298357388959736,0.0060993028095734005,5.6698028673835354,0.2610552300946808,76.45871735791107,0.07893519088668226,0.2580871362095078,0.006230764360316966,6.432545731707325,0.16011831073722688,87.5611026422765,0.07138942265475039,0.21328136379490228,0.005096449666978587
lam,3.427472933070868,0.7624688137325246,28.09897883858265,0.08047357927160319,0.3539501821974773,0.006475996960783002,3.396986793973594,0.7834876304976554,25.59761919523841,0.07700140838220991,0.33086234428841355,0.005929216892843868,1.6528051181102372,0.9495035995145433,5.972440944881891,0.0981743157773238,0.4814719522626741,0.009638196278345688,3.427472933070868,0.7624688137325246,28.09897883858265,0.08047357927160319,0.3539501821974773,0.006475996960783002,6.316375000000012,0.24112733807975092,89.75412499999976,0.061808723974654305,0.22689360052015045,0.0038203183593750055,5.0565079365079155,0.5033031341174312,58.75352380952402,0.06666890396850515,0.25985164920957665,0.004444742756361761,4.728377952755894,0.5616074484202452,51.84182677165342,0.06884465904610279,0.2749491324184967,0.004739587079174143,6.316375000000012,0.24112733807975092,89.75412499999976,0.061808723974654305,0.22689360052015045,0.0038203183593750055,6.921747967479673,0.16444178900924003,98.48043699186994,0.058520815826361386,0.19399183501307668,0.0034246858849829092,6.00251612903228,0.3066120895277648,81.92690322580677,0.06256246826143948,0.23375530353876517,0.003914062434963622,6.066756272401442,0.2907727793181715,83.91365847414252,0.0626943891186684,0.2352286203613077,0.003930586426963006,6.921747967479673,0.16444178900924003,98.48043699186994,0.058520815826361386,0.19399183501307668,0.0034246858849829092
lam,2.6407480314960603,0.8696316030219736,15.459276574803189,0.08465634222663623,0.3891862429174526,0.0071666962791933535,2.640895281790571,0.8750961825379466,14.83061566123136,0.08169502750035271,0.3749584209768782,0.0066740775182833854,1.2200418307086625,0.9733069870270147,3.1769808070866223,0.10532023353298019,0.5531540071868529,0.011092351591441483,2.6407480314960603,0.8696316030219736,15.459276574803189,0.08465634222663623,0.3891862429174526,0.0071666962791933535,5.480499999999999,0.47204654385239203,62.33612499999994,0.06143495671236372,0.23430563043106162,0.0037742539062500043,4.2258412698412515,0.6761907897297995,38.45974603174598,0.06791278327772349,0.27985815604982156,0.004612146132527038,3.734173228346451,0.7558128384332731,29.057385826771586,0.07006762010331713,0.2979507589560344,0.0049094713869427715,5.480499999999999,0.47204654385239203,62.33612499999994,0.06143495671236372,0.23430563043106162,0.0037742539062500043,6.504128556910551,0.3241392209728228,79.16164888211361,0.05569566614003246,0.1856416147886376,0.003102007226781958,5.211741935483888,0.5184267651496408,57.14735483870977,0.06255193887668128,0.23994875447822095,0.003912745057232072,5.147721454173066,0.5396615248257184,54.73604710701493,0.06241118159401187,0.23874733446168173,0.0038951555879607265,6.504128556910551,0.3241392209728228,79.16164888211361,0.05569566614003246,0.1856416147886376,0.003102007226781958
lam,1.6174950787401567,0.9236490046062326,5.962229330708663,0.10602923997885308,0.501696057755817,0.011242199730493216,1.6947113894227808,0.9222363150165424,6.076756153512308,0.10017507790935243,0.4748899655734157,0.010035046234144829,0.8989296259842521,0.9770508490388757,1.7868479330708673,0.12374026894452987,0.6311614665160569,0.015311654158464583,1.6174950787401567,0.9236490046062326,5.962229330708663,0.10602923997885308,0.501696057755817,0.011242199730493216,3.761312500000006,0.6249695036449032,29.499937499999948,0.07324320040966253,0.29555185789939353,0.0053645664062499905,2.9397460317460262,0.7767990355875416,17.521841269841246,0.0789546083767463,0.33732609629897425,0.006233830183925377,2.6747086614173172,0.8117009973828231,14.728125984251934,0.08214477555832929,0.35941965419468175,0.006747764151528292,3.761312500000006,0.6249695036449032,29.499937499999948,0.07324320040966253,0.29555185789939353,0.0053645664062499905,4.920414126016254,0.4293051621975151,45.30773628048786,0.06312437861332426,0.2199035428216757,0.003984687175318309,3.7684516129032275,0.6404278015778836,28.311677419354854,0.07146992410818098,0.2836385723111675,0.00510795005202915,3.7023169482846927,0.643664912733402,27.959741423451135,0.07205168569678691,0.29077687797592155,0.005191445411748567,4.920414126016254,0.4293051621975151,45.30773628048786,0.06312437861332426,0.2199035428216757,0.003984687175318309
lam,3.1945127952755916,0.7890110975153941,23.003567913385826,0.07694426305266783,0.342523425672056,0.005920419616718142,2.858639717279441,0.838364295574321,17.61814123628248,0.07814121376183468,0.350773976407042,0.006106049288172741,1.5368479330708675,0.9519293977672016,5.228284940944888,0.10132124572955511,0.5010874041562184,0.01026599483618889,3.1945127952755916,0.7890110975153941,23.003567913385826,0.07694426305266783,0.342523425672056,0.005920419616718142,6.024625000000014,0.3525324523189455,70.92124999999999,0.057016033929062536,0.2004772762761212,0.0032508281250000107,4.213968253968248,0.6465979656348905,38.65904761904762,0.06836491536460242,0.2733718352280343,0.004673761652809251,4.987716535433065,0.5157201940199811,52.824314960629806,0.06456238124947178,0.24595794221029096,0.004168301072602146,6.024625000000014,0.3525324523189455,70.92124999999999,0.057016033929062536,0.2004772762761212,0.0032508281250000107,7.50304878048779,0.10093953918764276,98.95719004065019,0.05027585830574628,0.14563537087083675,0.0025276619283794775,5.2554193548387245,0.4723574262111263,57.918129032258186,0.061553492721218336,0.2323129773103804,0.0037888324661810783,6.271249359959036,0.30959384224289915,75.54685099846401,0.05646398422158184,0.19206915646651232,0.0031881815141750424,7.50304878048779,0.10093953918764276,98.95719004065019,0.05027585830574628,0.14563537087083675,0.0025276619283794775
lam,3.807332677165351,0.670078472071791,36.414124015748065,0.09489496534641421,0.3372758700581877,0.009005054448097155,3.403434806869622,0.7544832503943305,27.109058218116466,0.09459025708407388,0.33747376993692374,0.008947316735231189,1.7784817913385844,0.9360741112188178,7.083722933070883,0.11666044392734924,0.47023935294843144,0.013609659177326197,3.807332677165351,0.670078472071791,36.414124015748065,0.09489496534641421,0.3372758700581877,0.009005054448097155,6.348750000000006,0.15446048296816056,92.73749999999995,0.07656624990816766,0.2248364458573274,0.005862390624999984,4.845714285714267,0.47988806860735855,57.31987301587277,0.08577078678641764,0.27507827258642464,0.007356627865961115,5.550299212598413,0.31978371770097996,75.28333858267706,0.08295229512295925,0.258865346657412,0.006881083266166528,6.348750000000006,0.15446048296816056,92.73749999999995,0.07656624990816766,0.2248364458573274,0.005862390624999984,7.032202743902443,0.04190418806871326,104.518737296748,0.07130572260708118,0.19061995110258587,0.005084506076518007,5.871806451612927,0.23199042226900637,84.46522580645193,0.08067979901302791,0.25043382414702453,0.0065092299687825785,6.5224654377880436,0.13194384339468665,95.81765232974942,0.07612139044923343,0.21990168192311996,0.005794466083924646,7.032202743902443,0.04190418806871326,104.518737296748,0.07130572260708118,0.19061995110258587,0.005084506076518007
lam,3.168676181102362,0.709003466474273,27.569881889763774,0.11297491479895298,0.38969980171712393,0.012763331373830686,2.911897823795649,0.7748649344241519,21.30609461218922,0.11139565919694512,0.3796064118559602,0.012408992887921945,1.4842519685039375,0.9434429545795606,5.327878937007871,0.13814345697612798,0.5255192136286447,0.019083614705315322,3.168676181102362,0.709003466474273,27.569881889763774,0.11297491479895298,0.38969980171712393,0.012763331373830686,5.5660625,0.1733549870909193,78.72368749999983,0.08997555006430895,0.26433749094941794,0.008095599609374966,4.2055873015873,0.5022914959572042,47.233142857142894,0.09962582554056144,0.3175595120365335,0.009925305114638386,4.561826771653535,0.4046374825314536,56.26878740157469,0.09758135020709545,0.30197379047111933,0.009522119908239807,5.5660625,0.1733549870909193,78.72368749999983,0.08997555006430895,0.26433749094941794,0.008095599609374966,6.157583841463405,0.07744545861450737,87.78626778455256,0.0831081685059793,0.22307926311875464,0.006906967672418249,5.167612903225812,0.25209460727238,70.99858064516135,0.09339245067944496,0.28365059141945154,0.00872214984391256,5.531746031746033,0.1776783660931466,78.00076804915518,0.09038885445173127,0.2617069406666956,0.00817014500909626,6.157583841463405,0.07744545861450737,87.78626778455256,0.0831081685059793,0.22307926311875464,0.006906967672418249
lam,2.36023622047244,0.8366087915904222,15.410925196850398,0.1398277715805194,0.469318563606434,0.01955180570517391,2.227664455328913,0.865549885423677,12.674809349618716,0.13552678992719355,0.4584290818910463,0.01836751078796965,1.0497047244094482,0.9706787145349851,2.7744832677165383,0.1645732348831081,0.6148261935114254,0.027084349639890665,2.36023622047244,0.8366087915904222,15.410925196850398,0.1398277715805194,0.469318563606434,0.01955180570517391,4.905937500000003,0.35160844556855697,60.910687500000044,0.10466400855833871,0.3082787262075721,0.0109545546875,3.5678730158730017,0.6583353839133157,32.09815873015868,0.11404320831845967,0.35260177866448084,0.013005853363567589,3.609007874015736,0.6388016509920647,34.02777952755895,0.1145771102438368,0.35893204246994226,0.013127914191828332,4.905937500000003,0.35160844556855697,60.910687500000044,0.10466400855833871,0.3082787262075721,0.0109545546875,5.81421493902438,0.18786417303643363,75.98697916666673,0.0924838516817567,0.24870453697984132,0.00855326282189317,4.533032258064523,0.4502669784875221,51.57277419354837,0.10576058211076518,0.3114613694655634,0.011185300728407904,4.846902201740926,0.36842387335111537,59.36277521761406,0.10370452196658166,0.304896294695042,0.010754627876317218,5.81421493902438,0.18786417303643363,75.98697916666673,0.0924838516817567,0.24870453697984132,0.00855326282189317
lam,1.5146407480314947,0.9224015235476064,6.058070866141727,0.15754949296810117,0.5480209054805812,0.024821842734505762,1.4367288734577466,0.933656931172663,5.180792361584725,0.1531267509977068,0.5471157234337525,0.023447801871113706,0.7400344488188979,0.9817787854367619,1.4174458661417317,0.18344448348756298,0.691318464916569,0.03365187852201877,1.5146407480314947,0.9224015235476064,6.058070866141727,0.15754949296810117,0.5480209054805812,0.024821842734505762,3.7344375000000034,0.5832519391987551,32.692562499999944,0.11170325504433601,0.34143307372067755,0.012477617187499979,2.4361904761904727,0.820195590610649,14.107301587301604,0.1254015992661715,0.41919923656502556,0.015725561098513467,2.5428031496062946,0.8037358475987634,15.351874015747997,0.12257737645432944,0.40794146747419996,0.015025213218426396,3.7344375000000034,0.5832519391987551,32.692562499999944,0.11170325504433601,0.34143307372067755,0.012477617187499979,5.203887195121945,0.290726412998721,55.48628048780479,0.09382500825806686,0.26155378159735504,0.008803132174626315,3.2877419354838757,0.6782255150422949,25.319225806451644,0.11420489282086296,0.3593135701751645,0.013042757544224797,3.7083973374295987,0.5993173321310896,31.474782386072707,0.10841149971602718,0.33042209879843015,0.011753053270678162,5.203887195121945,0.290726412998721,55.48628048780479,0.09382500825806686,0.26155378159735504,0.008803132174626315
